-0.3301,0.1090,1.0192,		42.97,13.18,-35.52,	11.3942,		53.230159,-1.481058,	15:14:41:60
-0.3740,0.1270,0.9840,		55.79,3.85,-47.18,	11.4038,		53.230159,-1.481058,	15:14:41:60
-0.4047,0.2894,0.8667,		70.07,5.37,-50.78,	11.4135,		53.230162,-1.481059,	15:14:41:80
-0.3969,0.2653,0.9543,		13.92,2.14,-56.82,	11.4231,		53.230162,-1.481059,	15:14:41:80
-0.3218,0.2091,0.9683,		-7.26,-7.69,-41.69,	11.4327,		53.230162,-1.481059,	15:14:41:80
-0.2098,0.1458,1.0154,		-19.84,-25.76,-2.01,	11.4423,		53.230162,-1.481059,	15:14:41:80
-0.0782,0.0142,0.9703,		-3.85,-45.78,25.45,	11.4519,		53.230162,-1.481059,	15:14:41:80
-0.0486,0.0007,0.8126,		16.24,-48.28,19.84,	11.4615,		53.230162,-1.481059,	15:14:41:80
-0.0950,0.0553,0.6678,		7.39,-34.61,-7.93,	11.4712,		53.230163,-1.481059,	15:14:42:0
-0.1771,0.1199,0.6404,		-12.15,-18.80,-13.61,	11.4808,		53.230163,-1.481059,	15:14:42:0
-0.1935,0.0621,0.8174,		-28.81,-11.11,-9.95,	11.4904,		53.230163,-1.481059,	15:14:42:0
-0.1793,0.0709,0.8134,		-4.39,-11.35,-8.12,	11.5000,		53.230163,-1.481059,	15:14:42:0
-0.1899,0.1263,0.7965,		0.98,0.73,-17.64,	11.5096,		53.230163,-1.481059,	15:14:42:0
-0.2590,0.1487,0.8834,		-17.52,16.97,-24.05,	11.5192,		53.230167,-1.481061,	15:14:42:20
-0.2983,0.1348,1.0229,		-16.97,7.69,-18.25,	11.5288,		53.230167,-1.481061,	15:14:42:20
-0.3101,0.1821,1.0914,		-21.61,-17.52,-11.05,	11.5385,		53.230167,-1.481061,	15:14:42:20
-0.3010,0.1643,1.0891,		-38.09,-20.45,-5.86,	11.5481,		53.230167,-1.481061,	15:14:42:20
-0.3921,0.1658,1.1783,		-57.68,-7.08,-1.95,	11.5577,		53.230167,-1.481061,	15:14:42:20
-0.1527,-0.0791,1.6531,		-16.05,-53.77,55.60,	11.5673,		53.230167,-1.481061,	15:14:42:20
0.0737,0.0052,1.2966,		55.97,-111.33,71.53,	11.5769,		53.230168,-1.481061,	15:14:42:40
0.1632,0.0975,0.9133,		28.99,-53.28,12.82,	11.5865,		53.230168,-1.481061,	15:14:42:40
0.0104,0.0352,0.9312,		-19.84,15.26,-29.66,	11.5962,		53.230168,-1.481061,	15:14:42:40
-0.1292,-0.0333,1.0039,		-25.51,29.42,-18.98,	11.6058,		53.230168,-1.481061,	15:14:42:40
-0.1810,-0.0040,0.8445,		-4.33,12.51,3.11,	11.6154,		53.230168,-1.481061,	15:14:42:40
-0.1997,0.0642,0.7050,		8.61,8.73,8.73,	11.6250,		53.230168,-1.481061,	15:14:42:40
-0.1356,0.1201,0.6195,		10.31,5.92,15.32,	11.6346,		53.230170,-1.481063,	15:14:42:60
-0.1503,0.1294,0.6279,		2.01,5.49,18.86,	11.6442,		53.230170,-1.481063,	15:14:42:60
-0.1846,0.1174,0.7040,		10.93,3.78,3.72,	11.6538,		53.230170,-1.481063,	15:14:42:60
-0.1627,0.1481,0.7771,		12.45,8.48,-9.83,	11.6635,		53.230170,-1.481063,	15:14:42:60
-0.1952,0.1542,0.8749,		1.89,13.85,-8.24,	11.6731,		53.230170,-1.481063,	15:14:42:60
-0.2095,0.1639,0.9812,		4.82,17.27,-16.66,	11.6827,		53.230173,-1.481065,	15:14:42:80
-0.2094,0.1564,1.0929,		12.08,12.39,-23.25,	11.6923,		53.230173,-1.481065,	15:14:42:80
-0.2002,0.1290,1.1708,		28.75,-4.09,-23.80,	11.7019,		53.230173,-1.481065,	15:14:42:80
-0.2538,0.2462,0.9913,		49.68,-6.47,-38.64,	11.7115,		53.230173,-1.481065,	15:14:42:80
-0.2589,0.2755,1.0767,		25.82,4.58,-40.65,	11.7212,		53.230173,-1.481065,	15:14:42:80
-0.1230,0.1376,1.3451,		1.77,-32.71,-17.58,	11.7308,		53.230173,-1.481065,	15:14:42:80
-0.0042,0.1886,1.1334,		12.76,-27.16,-7.63,	11.7404,		53.230174,-1.481066,	15:14:43:0
-0.0142,0.1622,1.0509,		-13.31,-9.64,-17.94,	11.7500,		53.230174,-1.481066,	15:14:43:0
-0.0271,0.0768,1.0880,		-18.31,-14.71,-17.15,	11.7596,		53.230174,-1.481066,	15:14:43:0
-0.0382,0.0160,0.8951,		4.27,-22.71,-13.73,	11.7692,		53.230174,-1.481066,	15:14:43:0
-0.0801,0.0670,0.6932,		7.75,-0.49,-21.73,	11.7788,		53.230174,-1.481066,	15:14:43:0
-0.1355,0.0599,0.6951,		-8.18,10.56,-20.63,	11.7885,		53.230174,-1.481066,	15:14:43:0
-0.1444,0.0432,0.6908,		-1.53,11.11,-5.37,	11.7981,		53.230176,-1.481067,	15:14:43:20
-0.1554,0.0742,0.6885,		6.04,18.92,-12.76,	11.8077,		53.230176,-1.481067,	15:14:43:20
-0.2517,0.1705,0.7321,		-0.06,18.86,-11.72,	11.8173,		53.230176,-1.481067,	15:14:43:20
-0.2633,0.1654,0.8251,		-7.08,9.28,-4.27,	11.8269,		53.230176,-1.481067,	15:14:43:20
-0.2679,0.1802,0.9739,		-2.14,-0.61,-1.59,	11.8365,		53.230176,-1.481067,	15:14:43:20
-0.2736,0.2074,1.0182,		-7.63,-0.06,-8.18,	11.8462,		53.230178,-1.481068,	15:14:43:40
-0.2915,0.2070,1.1185,		-8.85,-4.58,-5.19,	11.8558,		53.230178,-1.481068,	15:14:43:40
-0.2539,0.2123,1.1415,		4.70,-17.94,-4.94,	11.8654,		53.230178,-1.481068,	15:14:43:40
-0.2712,0.2355,1.0641,		6.29,-11.47,-19.35,	11.8750,		53.230178,-1.481068,	15:14:43:40
-0.1600,0.2140,1.3005,		-10.86,-15.81,-17.03,	11.8846,		53.230178,-1.481068,	15:14:43:40
-0.0079,0.2081,1.1667,		25.76,-50.17,4.64,	11.8942,		53.230178,-1.481068,	15:14:43:40
0.0758,0.2216,1.0394,		12.27,-28.32,-17.03,	11.9038,		53.230181,-1.481068,	15:14:43:60
-0.0166,0.1266,1.1451,		-28.26,3.42,-46.88,	11.9135,		53.230181,-1.481068,	15:14:43:60
-0.0808,0.0365,1.0632,		-5.55,2.69,-41.63,	11.9231,		53.230181,-1.481068,	15:14:43:60
-0.1666,0.0458,0.8125,		9.28,3.78,-43.40,	11.9327,		53.230181,-1.481068,	15:14:43:60
-0.2371,0.0781,0.7188,		8.61,13.06,-39.61,	11.9423,		53.230181,-1.481068,	15:14:43:60
-0.2183,0.1063,0.6783,		12.21,6.47,-27.53,	11.9519,		53.230181,-1.481068,	15:14:43:60
-0.1832,0.0961,0.6609,		16.85,-1.40,-25.15,	11.9615,		53.230181,-1.481067,	15:14:43:80
-0.1816,0.1086,0.6854,		15.69,-0.98,-36.13,	11.9712,		53.230181,-1.481067,	15:14:43:80
-0.2257,0.1232,0.7042,		20.57,1.04,-41.32,	11.9808,		53.230181,-1.481067,	15:14:43:80
-0.2767,0.1731,0.7802,		11.84,-2.50,-33.69,	11.9904,		53.230181,-1.481067,	15:14:43:80
-0.2722,0.1638,0.9706,		11.35,-13.55,-27.10,	12.0000,		53.230181,-1.481067,	15:14:43:80
-0.2562,0.1643,1.0178,		18.62,-21.30,-41.32,	12.0096,		53.230181,-1.481067,	15:14:43:80
-0.2430,0.2203,1.0378,		18.49,-14.34,-52.86,	12.0192,		53.230182,-1.481068,	15:14:44:0
-0.3036,0.1893,1.0902,		17.21,-10.56,-54.99,	12.0288,		53.230182,-1.481068,	15:14:44:0
-0.3112,0.1743,1.0940,		19.65,-15.87,-61.28,	12.0385,		53.230182,-1.481068,	15:14:44:0
-0.3079,0.1932,1.0919,		23.56,-16.85,-66.53,	12.0481,		53.230182,-1.481068,	15:14:44:0
-0.2592,0.3243,1.0013,		18.31,-5.74,-71.35,	12.0577,		53.230182,-1.481068,	15:14:44:0
-0.1616,0.2297,1.2137,		-15.38,-17.21,-69.70,	12.0673,		53.230182,-1.481067,	15:14:44:20
-0.1343,0.2690,0.9995,		22.52,-14.34,-66.53,	12.0769,		53.230182,-1.481067,	15:14:44:20
-0.1968,0.3835,0.9338,		-8.48,-6.04,-75.99,	12.0865,		53.230182,-1.481067,	15:14:44:20
-0.1646,0.3108,1.0938,		-18.98,-10.80,-56.52,	12.0962,		53.230182,-1.481067,	15:14:44:20
-0.0865,0.2206,0.9382,		11.78,-18.92,-46.75,	12.1058,		53.230182,-1.481067,	15:14:44:20
-0.1147,0.2509,0.7676,		13.67,-6.16,-55.05,	12.1154,		53.230182,-1.481067,	15:14:44:20
-0.1390,0.2384,0.7972,		5.31,-7.75,-40.10,	12.1250,		53.230182,-1.481067,	15:14:44:40
-0.1042,0.1772,0.7593,		14.34,-14.47,-36.13,	12.1346,		53.230182,-1.481067,	15:14:44:40
-0.1095,0.1661,0.7123,		21.85,-1.53,-45.90,	12.1442,		53.230182,-1.481067,	15:14:44:40
-0.1927,0.1752,0.7448,		12.88,-0.37,-43.76,	12.1538,		53.230182,-1.481067,	15:14:44:40
-0.2350,0.1493,0.8442,		10.31,-4.58,-41.26,	12.1635,		53.230182,-1.481067,	15:14:44:40
-0.2372,0.1709,0.8398,		17.82,-3.72,-44.37,	12.1731,		53.230182,-1.481067,	15:14:44:40
-0.2747,0.1748,0.8787,		5.37,6.16,-45.29,	12.1827,		53.230183,-1.481067,	15:14:44:60
-0.3010,0.1189,1.0428,		-2.50,1.95,-35.77,	12.1923,		53.230183,-1.481067,	15:14:44:60
-0.2705,0.0950,1.0850,		8.97,-6.35,-25.51,	12.2019,		53.230183,-1.481067,	15:14:44:60
-0.2673,0.0941,1.0863,		6.59,-0.67,-22.09,	12.2115,		53.230183,-1.481067,	15:14:44:60
-0.2556,0.1548,1.1145,		-26.67,12.57,-23.01,	12.2212,		53.230183,-1.481067,	15:14:44:60
-0.2498,0.0872,1.4197,		-55.11,-9.95,4.46,	12.2308,		53.230184,-1.481063,	15:14:44:80
-0.0790,0.0260,1.1177,		13.37,-33.75,26.86,	12.2404,		53.230184,-1.481063,	15:14:44:80
-0.1626,0.1442,0.9459,		8.06,-16.42,-6.71,	12.2500,		53.230184,-1.481063,	15:14:44:80
-0.2233,0.1409,0.9027,		-8.06,-13.00,-10.62,	12.2596,		53.230184,-1.481063,	15:14:44:80
-0.2076,0.0748,0.8779,		9.40,-17.21,-3.48,	12.2692,		53.230184,-1.481063,	15:14:44:80
-0.1941,0.0795,0.8250,		16.05,-14.16,-6.96,	12.2788,		53.230184,-1.481063,	15:14:44:80
-0.1985,0.1093,0.7788,		9.89,-6.90,-2.01,	12.2885,		53.230185,-1.481060,	15:14:45:0
-0.2170,0.1166,0.7284,		14.83,-6.53,6.53,	12.2981,		53.230185,-1.481060,	15:14:45:0
-0.2361,0.1573,0.7118,		25.27,-9.34,19.10,	12.3077,		53.230185,-1.481060,	15:14:45:0
-0.2311,0.1465,0.6964,		15.62,-10.50,13.43,	12.3173,		53.230185,-1.481060,	15:14:45:0
-0.2748,0.2018,0.8198,		4.88,-16.91,-5.86,	12.3269,		53.230185,-1.481060,	15:14:45:0
-0.2444,0.1810,0.9590,		1.59,-11.47,-1.53,	12.3365,		53.230185,-1.481060,	15:14:45:0
-0.2166,0.1801,1.0504,		6.23,-3.36,-12.51,	12.3462,		53.230187,-1.481059,	15:14:45:20
-0.1912,0.2233,1.1823,		14.95,-7.32,-29.42,	12.3558,		53.230187,-1.481059,	15:14:45:20
-0.1383,0.1953,1.1824,		22.34,-8.97,-27.89,	12.3654,		53.230187,-1.481059,	15:14:45:20
-0.2028,0.2593,1.0071,		39.18,3.66,-37.90,	12.3750,		53.230187,-1.481059,	15:14:45:20
-0.1271,0.2474,1.2170,		2.93,2.62,-39.12,	12.3846,		53.230187,-1.481059,	15:14:45:20
-0.1180,0.1343,1.2975,		1.10,-32.71,-30.82,	12.3942,		53.230187,-1.481059,	15:14:45:20
-0.0372,0.2119,1.0555,		15.32,-13.37,-30.52,	12.4038,		53.230189,-1.481057,	15:14:45:40
-0.1027,0.2098,1.0717,		-30.09,-3.42,-30.03,	12.4135,		53.230189,-1.481057,	15:14:45:40
-0.0801,0.1152,0.9993,		-8.00,-7.93,-20.94,	12.4231,		53.230189,-1.481057,	15:14:45:40
-0.0963,0.0990,0.8339,		1.28,-3.23,-24.60,	12.4327,		53.230189,-1.481057,	15:14:45:40
-0.1353,0.1178,0.7300,		0.73,3.05,-26.06,	12.4423,		53.230189,-1.481057,	15:14:45:40
-0.2074,0.1094,0.7283,		-5.43,5.98,-20.75,	12.4519,		53.230190,-1.481051,	15:14:45:60
-0.2026,0.1050,0.7368,		2.01,-1.10,-6.90,	12.4615,		53.230190,-1.481051,	15:14:45:60
-0.1956,0.1267,0.7179,		-0.92,3.54,-8.06,	12.4712,		53.230190,-1.481051,	15:14:45:60
-0.2523,0.1279,0.7877,		-8.30,8.54,-7.45,	12.4808,		53.230190,-1.481051,	15:14:45:60
-0.2780,0.1245,0.8772,		-1.53,9.03,-4.82,	12.4904,		53.230190,-1.481051,	15:14:45:60
-0.2709,0.1693,0.9821,		1.16,6.16,-8.61,	12.5000,		53.230190,-1.481051,	15:14:45:60
-0.2931,0.1594,1.0724,		-3.36,8.79,-0.85,	12.5096,		53.230190,-1.481048,	15:14:45:80
-0.2856,0.1575,1.1344,		10.38,-0.06,3.36,	12.5192,		53.230190,-1.481048,	15:14:45:80
-0.2324,0.1073,1.0713,		16.48,-3.97,-1.34,	12.5288,		53.230190,-1.481048,	15:14:45:80
-0.2953,0.1504,0.9684,		-0.98,18.62,-17.33,	12.5385,		53.230190,-1.481048,	15:14:45:80
-0.2991,0.0919,1.3849,		-36.68,-15.62,14.71,	12.5481,		53.230190,-1.481048,	15:14:45:80
-0.1006,0.0732,1.1483,		15.87,-59.69,49.93,	12.5577,		53.230190,-1.481048,	15:14:45:80
-0.0240,0.1008,0.9707,		-12.02,-32.71,22.09,	12.5673,		53.230191,-1.481045,	15:14:46:0
-0.1149,0.0724,1.0414,		-33.02,-3.42,4.09,	12.5769,		53.230191,-1.481045,	15:14:46:0
-0.1572,0.0325,0.9583,		-9.46,-16.36,12.70,	12.5865,		53.230191,-1.481045,	15:14:46:0
-0.1998,0.0706,0.7537,		3.30,-11.35,10.31,	12.5962,		53.230191,-1.481045,	15:14:46:0
-0.2137,0.1161,0.6639,		2.38,-0.12,9.22,	12.6058,		53.230191,-1.481045,	15:14:46:0
-0.2103,0.1246,0.6504,		-2.93,-5.68,17.94,	12.6154,		53.230190,-1.481041,	15:14:46:20
-0.1960,0.1251,0.6609,		-3.23,-14.65,10.62,	12.6250,		53.230190,-1.481041,	15:14:46:20
-0.1924,0.1216,0.7845,		-4.88,-10.07,1.22,	12.6346,		53.230190,-1.481041,	15:14:46:20
-0.2328,0.1222,0.9377,		-8.30,-5.92,-5.74,	12.6442,		53.230190,-1.481041,	15:14:46:20
-0.2523,0.1558,0.9595,		3.23,5.13,-10.86,	12.6538,		53.230190,-1.481041,	15:14:46:20
-0.2815,0.1953,1.0651,		3.78,16.42,-18.43,	12.6635,		53.230190,-1.481041,	15:14:46:20
-0.2416,0.1713,1.1885,		18.25,2.44,-12.33,	12.6731,		53.230191,-1.481038,	15:14:46:40
-0.2269,0.1888,1.0853,		39.61,-0.67,-18.68,	12.6827,		53.230191,-1.481038,	15:14:46:40
-0.2709,0.1693,0.9821,		1.16,6.16,-8.61,	12.5000,		53.230190,-1.481051,	15:14:45:60
-0.2931,0.1594,1.0724,		-3.36,8.79,-0.85,	12.5096,		53.230190,-1.481048,	15:14:45:80
-0.2856,0.1575,1.1344,		10.38,-0.06,3.36,	12.5192,		53.230190,-1.481048,	15:14:45:80
-0.2324,0.1073,1.0713,		16.48,-3.97,-1.34,	12.5288,		53.230190,-1.481048,	15:14:45:80
-0.2953,0.1504,0.9684,		-0.98,18.62,-17.33,	12.5385,		53.230190,-1.481048,	15:14:45:80
-0.2991,0.0919,1.3849,		-36.68,-15.62,14.71,	12.5481,		53.230190,-1.481048,	15:14:45:80
-0.1006,0.0732,1.1483,		15.87,-59.69,49.93,	12.5577,		53.230190,-1.481048,	15:14:45:80
-0.0240,0.1008,0.9707,		-12.02,-32.71,22.09,	12.5673,		53.230191,-1.481045,	15:14:46:0
-0.1149,0.0724,1.0414,		-33.02,-3.42,4.09,	12.5769,		53.230191,-1.481045,	15:14:46:0
-0.1572,0.0325,0.9583,		-9.46,-16.36,12.70,	12.5865,		53.230191,-1.481045,	15:14:46:0
-0.1998,0.0706,0.7537,		3.30,-11.35,10.31,	12.5962,		53.230191,-1.481045,	15:14:46:0
-0.2137,0.1161,0.6639,		2.38,-0.12,9.22,	12.6058,		53.230191,-1.481045,	15:14:46:0
-0.2103,0.1246,0.6504,		-2.93,-5.68,17.94,	12.6154,		53.230190,-1.481041,	15:14:46:20
-0.1960,0.1251,0.6609,		-3.23,-14.65,10.62,	12.6250,		53.230190,-1.481041,	15:14:46:20
-0.1924,0.1216,0.7845,		-4.88,-10.07,1.22,	12.6346,		53.230190,-1.481041,	15:14:46:20
-0.2328,0.1222,0.9377,		-8.30,-5.92,-5.74,	12.6442,		53.230190,-1.481041,	15:14:46:20
-0.2523,0.1558,0.9595,		3.23,5.13,-10.86,	12.6538,		53.230190,-1.481041,	15:14:46:20
-0.2815,0.1953,1.0651,		3.78,16.42,-18.43,	12.6635,		53.230190,-1.481041,	15:14:46:20
-0.2416,0.1713,1.1885,		18.25,2.44,-12.33,	12.6731,		53.230191,-1.481038,	15:14:46:40
-0.2269,0.1888,1.0853,		39.61,-0.67,-18.68,	12.6827,		53.230191,-1.481038,	15:14:46:40
-0.2117,0.2473,1.3163,		-14.59,4.21,-21.85,	12.6923,		53.230191,-1.481038,	15:14:46:40
-0.1975,0.1597,1.3719,		6.41,-45.84,4.58,	12.7019,		53.230191,-1.481038,	15:14:46:40
-0.0377,0.1895,1.0654,		16.11,-26.49,-9.28,	12.7115,		53.230191,-1.481038,	15:14:46:40
-0.1160,0.1425,1.0442,		-21.06,-1.65,-25.15,	12.7212,		53.230191,-1.481034,	15:14:46:60
-0.1202,0.0768,0.9971,		-15.08,-6.16,-20.08,	12.7308,		53.230191,-1.481034,	15:14:46:60
-0.1180,0.0662,0.8638,		-6.23,-17.09,-17.33,	12.7404,		53.230191,-1.481034,	15:14:46:60
-0.1324,0.0902,0.7766,		-3.17,-10.25,-16.60,	12.7500,		53.230191,-1.481034,	15:14:46:60
-0.1434,0.1050,0.7698,		-9.83,-4.46,-12.08,	12.7596,		53.230191,-1.481034,	15:14:46:60
-0.1371,0.0708,0.7972,		-8.73,4.15,-10.62,	12.7692,		53.230191,-1.481034,	15:14:46:60
-0.1595,0.0723,0.7936,		-3.91,12.08,-14.59,	12.7788,		53.230193,-1.481031,	15:14:46:80
-0.2334,0.1088,0.8265,		1.04,21.30,-13.98,	12.7885,		53.230193,-1.481031,	15:14:46:80
-0.2405,0.1154,0.8984,		2.93,13.73,-8.30,	12.7981,		53.230193,-1.481031,	15:14:46:80
-0.2402,0.1182,1.0027,		3.11,12.21,-4.27,	12.8077,		53.230193,-1.481031,	15:14:46:80
-0.2439,0.1211,1.0588,		8.54,11.60,5.74,	12.8173,		53.230193,-1.481031,	15:14:46:80
-0.2402,0.1270,1.0323,		15.75,1.95,7.32,	12.8269,		53.230193,-1.481031,	15:14:46:80
-0.2606,0.1101,0.9802,		33.33,13.67,3.42,	12.8365,		53.230195,-1.481028,	15:14:47:0
-0.2338,0.1343,1.0352,		8.18,56.15,-8.73,	12.8462,		53.230195,-1.481028,	15:14:47:0
-0.3420,0.1139,1.3636,		-45.78,24.78,9.58,	12.8558,		53.230195,-1.481028,	15:14:47:0
-0.1884,0.0302,1.1823,		6.53,-26.00,45.23,	12.8654,		53.230195,-1.481028,	15:14:47:0
-0.1249,0.0675,1.0366,		-3.60,-27.28,22.71,	12.8750,		53.230195,-1.481028,	15:14:47:0
-0.1740,0.0338,1.0221,		-54.26,-24.11,9.09,	12.8846,		53.230195,-1.481028,	15:14:47:0
-0.2084,0.0083,0.9945,		-28.63,-33.39,22.03,	12.8942,		53.230197,-1.481026,	15:14:47:20
-0.1538,0.0602,0.7540,		15.87,-30.21,8.36,	12.9038,		53.230197,-1.481026,	15:14:47:20
-0.1875,0.1250,0.6696,		-7.14,2.01,-4.09,	12.9135,		53.230197,-1.481026,	15:14:47:20
-0.2756,0.1124,0.7657,		-8.36,5.92,2.01,	12.9231,		53.230197,-1.481026,	15:14:47:20
-0.2706,0.1428,0.7297,		9.70,-5.62,-4.88,	12.9327,		53.230197,-1.481026,	15:14:47:20
-0.3083,0.1349,0.7864,		1.16,-4.88,-10.44,	12.9423,		53.230197,-1.481022,	15:14:47:40
-0.3497,0.1016,0.9458,		-5.55,-4.15,-10.74,	12.9519,		53.230197,-1.481022,	15:14:47:40
-0.3457,0.1207,0.9733,		23.56,5.43,-14.16,	12.9615,		53.230197,-1.481022,	15:14:47:40
-0.3020,0.1542,1.0643,		27.04,13.06,-15.14,	12.9712,		53.230197,-1.481022,	15:14:47:40
-0.2460,0.0939,1.1699,		23.62,8.73,-10.86,	12.9808,		53.230197,-1.481022,	15:14:47:40
-0.2439,0.1011,1.0947,		53.47,10.62,-14.22,	12.9904,		53.230197,-1.481022,	15:14:47:40
-0.2915,0.2628,0.9136,		39.55,25.15,-32.84,	13.0000,		53.230198,-1.481019,	15:14:47:60
-0.2982,0.1440,1.2396,		-15.08,-0.12,-23.56,	13.0096,		53.230198,-1.481019,	15:14:47:60
-0.1470,0.0940,1.1158,		13.31,-11.23,-6.47,	13.0192,		53.230198,-1.481019,	15:14:47:60
-0.1328,0.1219,1.0098,		-10.38,-11.29,-6.35,	13.0288,		53.230198,-1.481019,	15:14:47:60
-0.1394,0.1011,0.9790,		-9.70,-14.34,-0.92,	13.0385,		53.230198,-1.481019,	15:14:47:60
-0.1201,0.0775,0.8182,		2.56,-17.21,5.68,	13.0481,		53.230198,-1.481019,	15:14:47:60
-0.1481,0.0887,0.6791,		-3.78,-8.18,-11.96,	13.0577,		53.230198,-1.481015,	15:14:47:80
-0.2400,0.1262,0.7012,		-13.06,-3.54,-11.96,	13.0673,		53.230198,-1.481015,	15:14:47:80
-0.2434,0.0950,0.7466,		-2.08,-4.33,1.16,	13.0769,		53.230198,-1.481015,	15:14:47:80
-0.2882,0.1416,0.7695,		6.16,-4.64,-3.17,	13.0865,		53.230198,-1.481015,	15:14:47:80
-0.3026,0.1774,0.8221,		1.89,0.00,-2.56,	13.0962,		53.230198,-1.481015,	15:14:47:80
-0.3225,0.1624,0.9517,		-3.48,-2.75,-5.68,	13.1058,		53.230197,-1.481011,	15:14:48:0
-0.2974,0.1455,1.0922,		-2.26,-8.73,-1.89,	13.1154,		53.230197,-1.481011,	15:14:48:0
-0.2772,0.1271,1.1292,		0.31,-4.39,5.80,	13.1250,		53.230197,-1.481011,	15:14:48:0
-0.2877,0.1061,1.1349,		4.21,-2.56,-0.37,	13.1346,		53.230197,-1.481011,	15:14:48:0
-0.3418,0.0718,1.0376,		11.47,9.64,-17.88,	13.1442,		53.230197,-1.481011,	15:14:48:0
-0.3364,0.1528,0.9509,		-5.55,42.91,-20.94,	13.1538,		53.230197,-1.481011,	15:14:48:0
-0.3844,0.0782,1.3005,		-34.30,1.77,12.94,	13.1635,		53.230199,-1.481008,	15:14:48:20
-0.1268,0.0555,0.9924,		19.23,-43.88,39.37,	13.1731,		53.230199,-1.481008,	15:14:48:20
-0.1412,0.0908,0.8547,		-8.36,-28.69,17.03,	13.1827,		53.230199,-1.481008,	15:14:48:20
-0.2174,0.0461,1.0076,		-23.19,-19.90,20.94,	13.1923,		53.230199,-1.481008,	15:14:48:20
-0.1766,0.0201,0.9353,		2.81,-40.47,28.44,	13.2019,		53.230199,-1.481008,	15:14:48:20
-0.1742,0.0728,0.7200,		7.02,-24.17,9.52,	13.2115,		53.230200,-1.481005,	15:14:48:40
-0.2410,0.1058,0.6722,		-4.39,-2.69,1.16,	13.2212,		53.230200,-1.481005,	15:14:48:40
-0.2404,0.0831,0.7216,		-0.31,-6.71,7.26,	13.2308,		53.230200,-1.481005,	15:14:48:40
-0.2268,0.0994,0.7427,		2.56,-4.88,-4.58,	13.2404,		53.230200,-1.481005,	15:14:48:40
-0.2831,0.1278,0.8525,		-7.57,0.92,-14.34,	13.2500,		53.230200,-1.481005,	15:14:48:40
-0.3617,0.1606,1.0110,		14.04,-4.88,-9.46,	13.2596,		53.230200,-1.481005,	15:14:48:40
-0.2841,0.2468,1.0626,		22.22,-12.63,-4.82,	13.2692,		53.230202,-1.481003,	15:14:48:60
-0.2054,0.1871,1.2131,		7.69,-2.14,-9.22,	13.2788,		53.230202,-1.481003,	15:14:48:60
-0.2605,0.1921,1.1631,		32.78,-6.71,-17.52,	13.2885,		53.230202,-1.481003,	15:14:48:60
-0.2906,0.3683,0.9822,		29.97,-0.49,-27.10,	13.2981,		53.230202,-1.481003,	15:14:48:60
-0.2448,0.1534,1.2982,		-13.31,-21.91,-23.32,	13.3077,		53.230202,-1.481003,	15:14:48:60
-0.1387,0.1389,1.1490,		12.76,-28.99,-17.82,	13.3173,		53.230202,-1.481003,	15:14:48:60
-0.1467,0.1943,1.0784,		-10.38,-15.56,-17.03,	13.3269,		53.230204,-1.481001,	15:14:48:80
-0.1041,0.1183,0.9774,		-6.90,-19.96,-7.14,	13.3365,		53.230204,-1.481001,	15:14:48:80
-0.0686,0.0691,0.8245,		0.98,-15.14,-9.83,	13.3462,		53.230204,-1.481001,	15:14:48:80
-0.1277,0.1007,0.6869,		-3.11,1.46,-17.27,	13.3558,		53.230204,-1.481001,	15:14:48:80
-0.1768,0.1041,0.6479,		-6.47,7.45,-18.07,	13.3654,		53.230204,-1.481001,	15:14:48:80
-0.2026,0.0913,0.6920,		-11.29,7.20,-15.20,	13.3750,		53.230205,-1.480997,	15:14:49:0
-0.2139,0.1086,0.7542,		-11.54,3.97,-8.54,	13.3846,		53.230205,-1.480997,	15:14:49:0
-0.2262,0.1027,0.8267,		-1.34,6.77,-8.85,	13.3942,		53.230205,-1.480997,	15:14:49:0
-0.2512,0.1633,0.8954,		-3.48,14.34,-18.07,	13.4038,		53.230205,-1.480997,	15:14:49:0
-0.2682,0.1455,1.0565,		-10.56,10.62,-3.36,	13.4135,		53.230205,-1.480997,	15:14:49:0
-0.2412,0.1273,1.1039,		8.73,5.00,2.50,	13.4231,		53.230205,-1.480997,	15:14:49:0
-0.2429,0.1829,1.0961,		11.72,1.40,5.37,	13.4327,		53.230209,-1.480999,	15:14:49:20
-0.2388,0.1450,1.0970,		19.71,2.56,6.10,	13.4423,		53.230209,-1.480999,	15:14:49:20
-0.2026,0.1670,1.1808,		3.23,18.86,-11.66,	13.4519,		53.230209,-1.480999,	15:14:49:20
-0.2445,0.0781,1.5267,		-24.23,-56.40,50.11,	13.4615,		53.230209,-1.480999,	15:14:49:20
0.0856,0.0553,1.0333,		23.07,-56.88,44.49,	13.4712,		53.230209,-1.480999,	15:14:49:20
-0.0227,0.1045,0.9182,		-27.04,-1.95,-12.02,	13.4808,		53.230209,-1.480999,	15:14:49:20
-0.2305,0.0260,1.0013,		-48.03,14.40,-14.83,	13.4904,		53.230210,-1.480995,	15:14:49:40
-0.2723,-0.0046,0.8246,		-6.10,-14.77,5.00,	13.5000,		53.230210,-1.480995,	15:14:49:40
-0.2267,0.0464,0.6780,		-1.04,-12.88,6.04,	13.5096,		53.230210,-1.480995,	15:14:49:40
-0.2209,0.0793,0.6654,		-2.14,6.35,13.18,	13.5192,		53.230210,-1.480995,	15:14:49:40
