-0.1567,0.0006,0.9775,	0.55,-4.46,-2.50,	25.0577		0.000000,0.000000,	15:30:22:0
-0.1566,0.0004,0.9783,	0.55,-4.39,-2.56,	25.0673		0.000000,0.000000,	15:30:22:20
-0.1550,0.0004,0.9779,	0.55,-4.39,-2.50,	25.0769		0.000000,0.000000,	15:30:22:20
-0.1564,0.0011,0.9788,	0.55,-4.39,-2.44,	25.0865		0.000000,0.000000,	15:30:22:20
-0.1547,0.0002,0.9771,	0.49,-4.33,-2.50,	25.0962		0.000000,0.000000,	15:30:22:20
-0.1566,0.0011,0.9777,	0.61,-4.46,-2.56,	25.1058		0.000000,0.000000,	15:30:22:20
-0.1565,0.0009,0.9768,	0.55,-4.52,-2.50,	25.1154		0.000000,0.000000,	15:30:22:40
-0.1556,0.0016,0.9774,	0.55,-4.33,-2.50,	25.1250		0.000000,0.000000,	15:30:22:40
-0.1560,0.0004,0.9777,	0.49,-4.46,-2.56,	25.1346		0.000000,0.000000,	15:30:22:40
-0.1564,-0.0009,0.9780,	0.55,-4.39,-2.50,	25.1442		0.000000,0.000000,	15:30:22:40
-0.1565,0.0007,0.9791,	0.55,-4.33,-2.50,	25.1538		0.000000,0.000000,	15:30:22:40
-0.1560,-0.0001,0.9779,	0.55,-4.33,-2.50,	25.1635		0.000000,0.000000,	15:30:22:40
-0.1570,-0.0002,0.9778,	0.61,-4.39,-2.56,	25.1731		0.000000,0.000000,	15:30:22:60
-0.1565,0.0002,0.9778,	0.49,-4.39,-2.56,	25.1827		0.000000,0.000000,	15:30:22:60
-0.1556,0.0012,0.9785,	0.55,-4.46,-2.50,	25.1923		0.000000,0.000000,	15:30:22:60
-0.1554,0.0004,0.9791,	0.49,-4.39,-2.56,	25.2019		0.000000,0.000000,	15:30:22:60
-0.1564
